log,total_states,total_events,filter name,filter setting,events after filter,states after filter,events p%
Challenge 2018,1200627,2514266,State Frequency Filter,5.835255E-8,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,6.07836E-8,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,6.328125E-8,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,6.58464E-8,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,6.847995E-8,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,7.11828E-8,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,7.395585E-8,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,7.68E-8,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,7.971615E-8,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,8.27052E-8,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,8.576805E-8,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,8.89056E-8,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,9.211875E-8,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,9.54084E-8,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,9.877545E-8,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.022208E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.0574535E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.0935E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.1303565E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.168032E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.2065355E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.245876E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.2860625E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.327104E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.3690095E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.411788E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.4554485E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.5E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.5454515E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.591812E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.6390905E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.687296E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.7364376E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.786524E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.8375646E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.889568E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.9425435E-7,2514266,1200627,100.00000000
