log,total_states,total_events,filter name,filter setting,events after filter,states after filter,events p%
BPI 2020,4783,72151,Partition Frequency Filter,2.777895E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.92668E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.080685E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.24E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.404715E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.57492E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.750705E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.93216E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.119375E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.31244E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.511445E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.71648E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.927635E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,5.145E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,5.368665E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,5.59872E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,5.835255E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,6.07836E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,6.328125E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,6.58464E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,6.847995E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,7.11828E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,7.395585E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,7.68E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,7.971615E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,8.27052E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,8.576805E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,8.89056E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,9.211875E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,9.54084E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,9.877545E-8,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.022208E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.0574535E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.0935E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.1303565E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.168032E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.2065355E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.245876E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.2860625E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.327104E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.3690095E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.411788E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.4554485E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.5E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.5454515E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.591812E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.6390905E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.687296E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.7364376E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.786524E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.8375646E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.889568E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.9425435E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.9965E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.0514464E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.107392E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.1643454E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.222316E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.2813126E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.341344E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.4024195E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.464548E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.5277384E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.592E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.6573414E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.723772E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.7913006E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.859936E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,2.9296876E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.000564E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.0725744E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.145728E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.2200336E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.2955E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.3721366E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.449952E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.5289554E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.609156E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.6905624E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.773184E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.8570295E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,3.942108E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.0284286E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.116E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.2048316E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.294932E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.3863105E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.478976E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.5729374E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.668204E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.7647845E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.862688E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,4.9619234E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,5.0625E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,5.1644264E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,5.267712E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,5.3723653E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,5.478396E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,5.5858123E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,5.694624E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,5.8048397E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,5.916468E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,6.0295184E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,6.144E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,6.2599213E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,6.377292E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,6.4961205E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,6.616416E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,6.7381876E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,6.861444E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,6.9861943E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,7.112448E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,7.2402133E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,7.3695E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,7.5003163E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,7.632672E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,7.7665754E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,7.902036E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,8.0390623E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,8.177664E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,8.31785E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,8.459628E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,8.603009E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,8.748E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,8.8946115E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,9.042852E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,9.192731E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,9.344256E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,9.4974376E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,9.652284E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,9.808805E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,9.967008E-7,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.0126904E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.02885E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.0451806E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.0616832E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.0783585E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.0952076E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.1122313E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.1294304E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.146806E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.1643588E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.1820898E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.2E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.2180901E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.2363612E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.254814E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.2734496E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.2922687E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.3112724E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.3304615E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.3498368E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.3693993E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.38915E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.4090897E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.4292192E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.4495396E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.4700516E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.4907563E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.5116544E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.532747E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.5540348E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.5755188E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.5972E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.6190792E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.6411572E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.663435E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.6859136E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.7085938E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.7314763E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.7545625E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.7778528E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.8013484E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.82505E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.8489586E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.8730752E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.8974006E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.9219356E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.9466813E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.9716383E-6,72151,4783,100.00000000
BPI 2020,4783,72151,Partition Frequency Filter,1.996808E-6,72151,4783,100.00000000
