log,total_states,total_events,filter name,filter setting,events after filter,states after filter,events p%
Sepsis,6636,15214,Partition Frequency Filter,3.8025E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.900625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.0E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.100625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.2025E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.305625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.41E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.515625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.6225E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.730625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.84E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,4.950625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.0625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.175625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.29E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.405625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.5225E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.640625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.76E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,5.880625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.0025E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.125625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.25E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.375625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.5025E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.630625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.76E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,6.890625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,7.0225E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,7.155625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,7.29E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,7.425625E-5,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,7.5625E-5,15214,6636,1.00
